"X_coord","Y_COORD","HABITAT"
297000,5232260,1
297000,5233260,1
297000,5234260,1
297000,5235260,1
297000,5236260,1
297000,5237260,1
297000,5238260,1
297000,5239260,1
297000,5240260,1
297000,5241260,1
297000,5242260,1
297000,5243260,1
297000,5244260,1
297000,5245260,1
297000,5246260,1
297000,5247260,1
297000,5248260,1
297000,5249260,1
297000,5250260,1
297000,5251260,0
297000,5252260,0
297000,5253260,1
297000,5254260,1
297000,5255260,0
297000,5256260,1
297000,5257260,1
297000,5258260,1
297000,5259260,1
297000,5260260,0
297000,5261260,0
297000,5262260,0
297000,5263260,0
297000,5264260,1
297000,5265260,1
297000,5266260,0
297000,5267260,1
298000,5163260,1
298000,5164260,1
298000,5165260,1
298000,5166260,1
298000,5167260,1
298000,5168260,1
298000,5169260,0
298000,5170260,0
298000,5171260,0
298000,5172260,0
298000,5173260,1
298000,5174260,1
298000,5175260,1
298000,5176260,1
298000,5177260,1
298000,5178260,0
298000,5179260,1
298000,5180260,0
298000,5181260,1
298000,5182260,1
298000,5183260,1
298000,5184260,0
298000,5185260,1
298000,5186260,1
298000,5187260,1
298000,5188260,1
298000,5189260,1
298000,5190260,0
298000,5191260,1
298000,5192260,1
298000,5193260,0
298000,5194260,1
298000,5195260,1
298000,5196260,1
298000,5197260,0
298000,5198260,0
298000,5199260,0
298000,5200260,1
298000,5201260,1
298000,5202260,0
298000,5203260,1
298000,5204260,1
298000,5205260,1
298000,5206260,1
298000,5207260,0
298000,5208260,1
298000,5209260,1
298000,5210260,0
298000,5211260,0
298000,5212260,1
298000,5213260,1
298000,5214260,1
298000,5215260,1
298000,5216260,1
298000,5217260,1
298000,5218260,1
298000,5219260,1
298000,5220260,1
298000,5221260,1
298000,5222260,1
298000,5223260,1
298000,5224260,1
298000,5225260,1
298000,5226260,1
298000,5227260,1
298000,5228260,1
298000,5229260,1
298000,5230260,0
298000,5231260,1
298000,5232260,1
298000,5233260,1
298000,5234260,0
298000,5235260,1
298000,5236260,1
298000,5237260,1
298000,5238260,1
298000,5239260,1
298000,5240260,0
298000,5241260,0
298000,5242260,1
298000,5243260,1
298000,5244260,1
298000,5245260,1
298000,5246260,1
298000,5247260,1
298000,5248260,1
298000,5249260,1
298000,5250260,1
298000,5251260,1
298000,5252260,1
298000,5253260,0
298000,5254260,1
298000,5255260,0
298000,5256260,1
298000,5257260,1
298000,5258260,0
298000,5259260,0
298000,5260260,1
298000,5261260,1
298000,5262260,0
298000,5263260,0
298000,5264260,0
298000,5265260,0
298000,5266260,1
298000,5267260,1
299000,5163260,1
299000,5164260,1
299000,5165260,1
299000,5166260,1
299000,5167260,1
299000,5168260,1
299000,5169260,1
299000,5170260,0
299000,5171260,1
299000,5172260,0
299000,5173260,1
299000,5174260,1
299000,5175260,1
299000,5176260,1
299000,5177260,1
299000,5178260,0
299000,5179260,1
299000,5180260,1
299000,5181260,1
299000,5182260,1
299000,5183260,1
299000,5184260,1
299000,5185260,1
299000,5186260,1
299000,5187260,0
299000,5188260,0
299000,5189260,1
299000,5190260,1
299000,5191260,0
299000,5192260,1
299000,5193260,1
299000,5194260,1
299000,5195260,1
299000,5196260,0
299000,5197260,0
299000,5198260,1
299000,5199260,1
299000,5200260,1
299000,5201260,1
299000,5202260,1
299000,5203260,1
299000,5204260,1
299000,5205260,1
299000,5206260,1
299000,5207260,0
299000,5208260,0
299000,5209260,1
299000,5210260,0
299000,5211260,1
299000,5212260,1
299000,5213260,1
299000,5214260,1
299000,5215260,1
299000,5216260,1
299000,5217260,1
299000,5218260,1
299000,5219260,0
299000,5220260,1
299000,5221260,1
299000,5222260,0
299000,5223260,1
299000,5224260,0
299000,5225260,1
299000,5226260,1
299000,5227260,1
299000,5228260,1
299000,5229260,0
299000,5230260,1
299000,5231260,1
299000,5232260,1
299000,5233260,1
299000,5234260,1
299000,5235260,1
299000,5236260,1
299000,5237260,1
299000,5238260,1
299000,5239260,0
299000,5240260,0
299000,5241260,0
299000,5242260,1
299000,5243260,1
299000,5244260,1
299000,5245260,1
299000,5246260,1
299000,5247260,1
299000,5248260,1
299000,5249260,1
299000,5250260,1
299000,5251260,0
299000,5252260,1
299000,5253260,0
299000,5254260,0
299000,5255260,0
299000,5256260,0
299000,5257260,1
299000,5258260,0
299000,5259260,0
299000,5260260,0
299000,5261260,0
299000,5262260,1
299000,5263260,1
299000,5264260,0
299000,5265260,1
299000,5266260,1
299000,5267260,1
300000,5163260,1
300000,5164260,1
300000,5165260,1
300000,5166260,1
300000,5167260,1
300000,5168260,1
300000,5169260,1
300000,5170260,0
300000,5171260,1
300000,5172260,0
300000,5173260,1
300000,5174260,1
300000,5175260,1
300000,5176260,1
300000,5177260,1
300000,5178260,0
300000,5179260,1
300000,5180260,1
300000,5181260,1
300000,5182260,1
300000,5183260,1
300000,5184260,1
300000,5185260,1
300000,5186260,1
300000,5187260,0
300000,5188260,0
300000,5189260,1
300000,5190260,1
300000,5191260,0
300000,5192260,1
300000,5193260,1
300000,5194260,1
300000,5195260,1
300000,5196260,0
300000,5197260,0
300000,5198260,1
300000,5199260,1
300000,5200260,1
300000,5201260,1
300000,5202260,1
300000,5203260,1
300000,5204260,1
300000,5205260,1
300000,5206260,1
300000,5207260,0
300000,5208260,0
300000,5209260,1
300000,5210260,0
300000,5211260,1
300000,5212260,1
300000,5213260,1
300000,5214260,1
300000,5215260,1
300000,5216260,1
300000,5217260,1
300000,5218260,1
300000,5219260,0
300000,5220260,1
300000,5221260,1
300000,5222260,0
300000,5223260,1
300000,5224260,0
300000,5225260,1
300000,5226260,1
300000,5227260,1
300000,5228260,1
300000,5229260,0
300000,5230260,1
300000,5231260,1
300000,5232260,1
300000,5233260,1
300000,5234260,1
300000,5235260,1
300000,5236260,1
300000,5237260,1
300000,5238260,1
300000,5239260,0
300000,5240260,0
300000,5241260,0
300000,5242260,1
300000,5243260,1
300000,5244260,1
300000,5245260,1
300000,5246260,1
300000,5247260,1
300000,5248260,1
300000,5249260,1
300000,5250260,1
300000,5251260,0
300000,5252260,1
300000,5253260,0
300000,5254260,0
300000,5255260,0
300000,5256260,0
300000,5257260,1
300000,5258260,0
300000,5259260,0
300000,5260260,0
300000,5261260,0
300000,5262260,1
300000,5263260,1
300000,5264260,0
300000,5265260,1
300000,5266260,1
300000,5267260,1
301000,5163260,1
301000,5164260,1
301000,5165260,1
301000,5166260,1
301000,5167260,1
301000,5168260,1
301000,5169260,1
301000,5170260,1
301000,5171260,1
301000,5172260,0
301000,5173260,1
301000,5174260,1
301000,5175260,1
301000,5176260,1
301000,5177260,1
301000,5178260,0
301000,5179260,1
301000,5180260,1
301000,5181260,1
301000,5182260,1
301000,5183260,1
301000,5184260,1
301000,5185260,1
301000,5186260,1
301000,5187260,1
301000,5188260,1
301000,5189260,1
301000,5190260,1
301000,5191260,0
301000,5192260,1
301000,5193260,1
301000,5194260,1
301000,5195260,0
301000,5196260,0
301000,5197260,0
301000,5198260,1
301000,5199260,0
301000,5200260,0
301000,5201260,0
301000,5202260,1
301000,5203260,0
301000,5204260,0
301000,5205260,0
301000,5206260,1
301000,5207260,1
301000,5208260,1
301000,5209260,1
301000,5210260,0
301000,5211260,1
301000,5212260,1
301000,5213260,1
301000,5214260,1
301000,5215260,1
301000,5216260,1
301000,5217260,1
301000,5218260,1
301000,5219260,1
301000,5220260,0
301000,5221260,1
301000,5222260,0
301000,5223260,0
301000,5224260,1
301000,5225260,1
301000,5226260,1
301000,5227260,1
301000,5228260,0
301000,5229260,1
301000,5230260,1
301000,5231260,1
301000,5232260,0
301000,5233260,1
301000,5234260,1
301000,5235260,1
301000,5236260,1
301000,5237260,1
301000,5238260,0
301000,5239260,1
301000,5240260,1
301000,5241260,1
301000,5242260,0
301000,5243260,0
301000,5244260,0
301000,5245260,1
301000,5246260,1
301000,5247260,1
301000,5248260,1
301000,5249260,1
301000,5250260,1
301000,5251260,1
301000,5252260,1
301000,5253260,1
301000,5254260,1
301000,5255260,0
301000,5256260,1
301000,5257260,1
301000,5258260,1
301000,5259260,1
301000,5260260,1
301000,5261260,1
301000,5262260,1
301000,5263260,1
301000,5264260,0
301000,5265260,0
301000,5266260,1
301000,5267260,1
302000,5163260,1
302000,5164260,1
302000,5165260,1
302000,5166260,1
302000,5167260,0
302000,5168260,1
302000,5169260,1
302000,5170260,1
302000,5171260,1
302000,5172260,1
302000,5173260,1
302000,5174260,1
302000,5175260,1
302000,5176260,1
302000,5177260,0
302000,5178260,0
302000,5179260,1
302000,5180260,1
302000,5181260,1
302000,5182260,1
302000,5183260,1
302000,5184260,1
302000,5185260,1
302000,5186260,1
302000,5187260,1
302000,5188260,1
302000,5189260,0
302000,5190260,0
302000,5191260,1
302000,5192260,0
302000,5193260,1
302000,5194260,0
302000,5195260,0
302000,5196260,0
302000,5197260,1
302000,5198260,0
302000,5199260,1
302000,5200260,0
302000,5201260,1
302000,5202260,0
302000,5203260,0
302000,5204260,0
302000,5205260,0
302000,5206260,0
302000,5207260,0
302000,5208260,1
302000,5209260,1
302000,5210260,1
302000,5211260,1
302000,5212260,1
302000,5213260,1
302000,5214260,1
302000,5215260,1
302000,5216260,0
302000,5217260,1
302000,5218260,1
302000,5219260,1
302000,5220260,1
302000,5221260,1
302000,5222260,1
302000,5223260,0
302000,5224260,1
302000,5225260,1
302000,5226260,1
302000,5227260,0
302000,5228260,1
302000,5229260,1
302000,5230260,0
302000,5231260,1
302000,5232260,1
302000,5233260,1
302000,5234260,1
302000,5235260,1
302000,5236260,1
302000,5237260,1
302000,5238260,1
302000,5239260,1
302000,5240260,1
302000,5241260,1
302000,5242260,0
302000,5243260,0
302000,5244260,1
302000,5245260,1
302000,5246260,1
302000,5247260,0
302000,5248260,1
302000,5249260,1
302000,5250260,0
302000,5251260,1
302000,5252260,1
302000,5253260,1
302000,5254260,1
302000,5255260,1
302000,5256260,0
302000,5257260,0
302000,5258260,1
302000,5259260,1
302000,5260260,1
302000,5261260,1
302000,5262260,1
302000,5263260,1
302000,5264260,1
302000,5265260,1
302000,5266260,1
302000,5267260,1
303000,5163260,1
303000,5164260,1
303000,5165260,1
303000,5166260,1
303000,5167260,1
303000,5168260,0
303000,5169260,1
303000,5170260,0
303000,5171260,1
303000,5172260,1
303000,5173260,1
303000,5174260,1
303000,5175260,1
303000,5176260,0
303000,5177260,0
303000,5178260,0
303000,5179260,1
303000,5180260,1
303000,5181260,1
303000,5182260,1
303000,5183260,1
303000,5184260,1
303000,5185260,1
303000,5186260,1
303000,5187260,1
303000,5188260,1
303000,5189260,1
303000,5190260,1
303000,5191260,1
303000,5192260,0
303000,5193260,0
303000,5194260,0
303000,5195260,0
303000,5196260,0
303000,5197260,1
303000,5198260,1
303000,5199260,1
303000,5200260,1
303000,5201260,0
303000,5202260,1
303000,5203260,0
303000,5204260,1
303000,5205260,0
303000,5206260,0
303000,5207260,0
303000,5208260,1
303000,5209260,1
303000,5210260,1
303000,5211260,1
303000,5212260,1
303000,5213260,1
303000,5214260,1
303000,5215260,1
303000,5216260,1
303000,5217260,1
303000,5218260,1
303000,5219260,1
303000,5220260,1
303000,5221260,0
303000,5222260,1
303000,5223260,0
303000,5224260,1
303000,5225260,0
303000,5226260,1
303000,5227260,1
303000,5228260,1
303000,5229260,0
303000,5230260,1
303000,5231260,1
303000,5232260,1
303000,5233260,1
303000,5234260,0
303000,5235260,1
303000,5236260,0
303000,5237260,1
303000,5238260,0
303000,5239260,0
303000,5240260,0
303000,5241260,1
303000,5242260,0
303000,5243260,1
303000,5244260,1
303000,5245260,1
303000,5246260,1
303000,5247260,1
303000,5248260,1
303000,5249260,0
303000,5250260,1
303000,5251260,1
303000,5252260,1
303000,5253260,1
303000,5254260,0
303000,5255260,0
303000,5256260,1
303000,5257260,0
303000,5258260,0
303000,5259260,1
303000,5260260,1
303000,5261260,1
303000,5262260,1
303000,5263260,1
303000,5264260,1
303000,5265260,1
303000,5266260,1
303000,5267260,1
304000,5163260,1
304000,5164260,1
304000,5165260,1
304000,5166260,1
304000,5167260,1
304000,5168260,1
304000,5169260,1
304000,5170260,1
304000,5171260,1
304000,5172260,0
304000,5173260,1
304000,5174260,1
304000,5175260,1
304000,5176260,1
304000,5177260,0
304000,5178260,0
304000,5179260,0
304000,5180260,1
304000,5181260,1
304000,5182260,1
304000,5183260,1
304000,5184260,1
304000,5185260,0
304000,5186260,1
304000,5187260,1
304000,5188260,1
304000,5189260,1
304000,5190260,1
304000,5191260,0
304000,5192260,0
304000,5193260,0
304000,5194260,0
304000,5195260,0
304000,5196260,0
304000,5197260,0
304000,5198260,1
304000,5199260,1
304000,5200260,1
304000,5201260,1
304000,5202260,1
304000,5203260,1
304000,5204260,1
304000,5205260,1
304000,5206260,1
304000,5207260,1
304000,5208260,1
304000,5209260,1
304000,5210260,1
304000,5211260,1
304000,5212260,1
304000,5213260,1
304000,5214260,1
304000,5215260,1
304000,5216260,1
304000,5217260,1
304000,5218260,1
304000,5219260,1
304000,5220260,1
304000,5221260,1
304000,5222260,0
304000,5223260,0
304000,5224260,1
304000,5225260,0
304000,5226260,0
304000,5227260,0
304000,5228260,1
304000,5229260,1
304000,5230260,1
304000,5231260,1
304000,5232260,0
304000,5233260,0
304000,5234260,1
304000,5235260,1
304000,5236260,1
304000,5237260,1
304000,5238260,1
304000,5239260,1
304000,5240260,0
304000,5241260,1
304000,5242260,1
304000,5243260,1
304000,5244260,1
304000,5245260,0
304000,5246260,0
304000,5247260,0
304000,5248260,0
304000,5249260,1
304000,5250260,1
304000,5251260,1
304000,5252260,1
304000,5253260,1
304000,5254260,1
304000,5255260,0
304000,5256260,0
304000,5257260,1
304000,5258260,0
304000,5259260,1
304000,5260260,1
304000,5261260,1
304000,5262260,1
304000,5263260,1
304000,5264260,1
304000,5265260,1
304000,5266260,1
304000,5267260,0
305000,5163260,1
305000,5164260,1
305000,5165260,1
305000,5166260,1
305000,5167260,1
305000,5168260,1
305000,5169260,1
305000,5170260,1
305000,5171260,1
305000,5172260,0
305000,5173260,1
305000,5174260,1
305000,5175260,1
305000,5176260,1
305000,5177260,0
305000,5178260,0
305000,5179260,1
305000,5180260,0
305000,5181260,1
305000,5182260,1
305000,5183260,1
305000,5184260,1
305000,5185260,1
305000,5186260,1
305000,5187260,1
305000,5188260,0
305000,5189260,1
305000,5190260,1
305000,5191260,1
305000,5192260,0
305000,5193260,0
305000,5194260,0
305000,5195260,0
305000,5196260,1
305000,5197260,1
305000,5198260,1
305000,5199260,1
305000,5200260,1
305000,5201260,1
305000,5202260,1
305000,5203260,1
305000,5204260,0
305000,5205260,1
305000,5206260,1
305000,5207260,1
305000,5208260,1
305000,5209260,1
305000,5210260,1
305000,5211260,1
305000,5212260,1
305000,5213260,1
305000,5214260,1
305000,5215260,1
305000,5216260,1
305000,5217260,1
305000,5218260,1
305000,5219260,1
305000,5220260,1
305000,5221260,1
305000,5222260,1
305000,5223260,0
305000,5224260,1
305000,5225260,1
305000,5226260,1
305000,5227260,1
305000,5228260,0
305000,5229260,1
305000,5230260,1
305000,5231260,1
305000,5232260,1
305000,5233260,1
305000,5234260,1
305000,5235260,0
305000,5236260,0
305000,5237260,1
305000,5238260,1
305000,5239260,1
305000,5240260,1
305000,5241260,1
305000,5242260,0
305000,5243260,0
305000,5244260,1
305000,5245260,0
305000,5246260,1
305000,5247260,1
305000,5248260,1
305000,5249260,1
305000,5250260,1
305000,5251260,1
305000,5252260,1
305000,5253260,0
305000,5254260,1
305000,5255260,0
305000,5256260,1
305000,5257260,0
305000,5258260,0
305000,5259260,1
305000,5260260,1
305000,5261260,1
305000,5262260,1
305000,5263260,1
305000,5264260,1
305000,5265260,1
305000,5266260,0
305000,5267260,0
306000,5163260,1
306000,5164260,1
306000,5165260,1
306000,5166260,1
306000,5167260,1
306000,5168260,1
306000,5169260,1
306000,5170260,1
306000,5171260,1
306000,5172260,1
306000,5173260,1
306000,5174260,1
306000,5175260,1
306000,5176260,1
306000,5177260,0
306000,5178260,0
306000,5179260,1
306000,5180260,0
306000,5181260,1
306000,5182260,0
306000,5183260,1
306000,5184260,0
306000,5185260,0
306000,5186260,1
306000,5187260,1
306000,5188260,1
306000,5189260,1
306000,5190260,1
306000,5191260,0
306000,5192260,0
306000,5193260,0
306000,5194260,0
306000,5195260,0
306000,5196260,0
306000,5197260,1
306000,5198260,1
306000,5199260,1
306000,5200260,1
306000,5201260,1
306000,5202260,1
306000,5203260,1
306000,5204260,1
306000,5205260,1
306000,5206260,1
306000,5207260,1
306000,5208260,1
306000,5209260,1
306000,5210260,1
306000,5211260,1
306000,5212260,0
306000,5213260,0
306000,5214260,0
306000,5215260,1
306000,5216260,1
306000,5217260,1
306000,5218260,0
306000,5219260,1
306000,5220260,1
306000,5221260,0
306000,5222260,0
306000,5223260,0
306000,5224260,1
306000,5225260,1
306000,5226260,0
306000,5227260,1
306000,5228260,1
306000,5229260,0
306000,5230260,1
306000,5231260,1
306000,5232260,0
306000,5233260,1
306000,5234260,1
306000,5235260,1
306000,5236260,1
306000,5237260,1
306000,5238260,1
306000,5239260,0
306000,5240260,1
306000,5241260,1
306000,5242260,0
306000,5243260,1
306000,5244260,1
306000,5245260,1
306000,5246260,1
306000,5247260,1
306000,5248260,1
306000,5249260,1
306000,5250260,1
306000,5251260,0
306000,5252260,1
306000,5253260,0
306000,5254260,1
306000,5255260,1
306000,5256260,1
306000,5257260,1
306000,5258260,1
306000,5259260,1
306000,5260260,1
306000,5261260,0
306000,5262260,1
306000,5263260,0
306000,5264260,0
306000,5265260,1
306000,5266260,0
306000,5267260,0
307000,5163260,1
307000,5164260,1
307000,5165260,1
307000,5166260,1
307000,5167260,1
307000,5168260,1
307000,5169260,1
307000,5170260,1
307000,5171260,1
307000,5172260,1
307000,5173260,1
307000,5174260,1
307000,5175260,1
307000,5176260,0
307000,5177260,1
307000,5178260,1
307000,5179260,1
307000,5180260,0
307000,5181260,1
307000,5182260,1
307000,5183260,1
307000,5184260,1
307000,5185260,1
307000,5186260,0
307000,5187260,1
307000,5188260,1
307000,5189260,1
307000,5190260,0
307000,5191260,1
307000,5192260,0
307000,5193260,1
307000,5194260,0
307000,5195260,1
307000,5196260,1
307000,5197260,0
307000,5198260,1
307000,5199260,1
307000,5200260,1
307000,5201260,1
307000,5202260,1
307000,5203260,0
307000,5204260,1
307000,5205260,1
307000,5206260,1
307000,5207260,1
307000,5208260,1
307000,5209260,1
307000,5210260,1
307000,5211260,1
307000,5212260,1
307000,5213260,1
307000,5214260,1
307000,5215260,1
307000,5216260,1
307000,5217260,0
307000,5218260,1
307000,5219260,1
307000,5220260,1
307000,5221260,0
307000,5222260,0
307000,5223260,1
307000,5224260,1
307000,5225260,1
307000,5226260,0
307000,5227260,1
307000,5228260,1
307000,5229260,0
307000,5230260,1
307000,5231260,1
307000,5232260,1
307000,5233260,0
307000,5234260,1
307000,5235260,1
307000,5236260,0
307000,5237260,1
307000,5238260,1
307000,5239260,1
307000,5240260,1
307000,5241260,1
307000,5242260,1
307000,5243260,0
307000,5244260,1
307000,5245260,0
307000,5246260,1
307000,5247260,1
307000,5248260,1
307000,5249260,1
307000,5250260,1
307000,5251260,0
307000,5252260,1
307000,5253260,1
307000,5254260,1
307000,5255260,1
307000,5256260,1
307000,5257260,1
307000,5258260,1
307000,5259260,1
307000,5260260,0
307000,5261260,0
307000,5262260,0
307000,5263260,1
307000,5264260,0
307000,5265260,0
307000,5266260,1
307000,5267260,0
308000,5163260,1
308000,5164260,1
308000,5165260,1
308000,5166260,1
308000,5167260,1
308000,5168260,1
308000,5169260,1
308000,5170260,1
308000,5171260,1
308000,5172260,1
308000,5173260,1
308000,5174260,1
308000,5175260,1
308000,5176260,0
308000,5177260,1
308000,5178260,0
308000,5179260,1
308000,5180260,0
308000,5181260,0
308000,5182260,0
308000,5183260,1
308000,5184260,0
308000,5185260,1
308000,5186260,1
308000,5187260,1
308000,5188260,1
308000,5189260,1
308000,5190260,1
308000,5191260,0
308000,5192260,1
308000,5193260,1
308000,5194260,0
308000,5195260,1
308000,5196260,1
308000,5197260,1
308000,5198260,1
308000,5199260,0
308000,5200260,1
308000,5201260,0
308000,5202260,1
308000,5203260,0
308000,5204260,1
308000,5205260,1
308000,5206260,1
308000,5207260,1
308000,5208260,1
308000,5209260,1
308000,5210260,1
308000,5211260,1
308000,5212260,1
308000,5213260,1
308000,5214260,1
308000,5215260,1
308000,5216260,1
308000,5217260,0
308000,5218260,1
308000,5219260,1
308000,5220260,1
308000,5221260,0
308000,5222260,0
308000,5223260,1
308000,5224260,1
308000,5225260,0
308000,5226260,1
308000,5227260,1
308000,5228260,1
308000,5229260,0
308000,5230260,0
308000,5231260,0
308000,5232260,1
308000,5233260,0
308000,5234260,1
308000,5235260,1
308000,5236260,1
308000,5237260,1
308000,5238260,0
308000,5239260,1
308000,5240260,1
308000,5241260,1
308000,5242260,1
308000,5243260,0
308000,5244260,1
308000,5245260,1
308000,5246260,1
308000,5247260,0
308000,5248260,1
308000,5249260,1
308000,5250260,1
308000,5251260,1
308000,5252260,1
308000,5253260,1
308000,5254260,1
308000,5255260,0
308000,5256260,1
308000,5257260,1
308000,5258260,1
308000,5259260,0
308000,5260260,0
308000,5261260,1
308000,5262260,0
308000,5263260,0
308000,5264260,1
308000,5265260,0
308000,5266260,1
308000,5267260,0
309000,5163260,1
309000,5164260,1
309000,5165260,1
309000,5166260,1
309000,5167260,1
309000,5168260,1
309000,5169260,1
309000,5170260,0
309000,5171260,1
309000,5172260,1
309000,5173260,1
309000,5174260,1
309000,5175260,0
309000,5176260,0
309000,5177260,0
309000,5178260,1
309000,5179260,0
309000,5180260,1
309000,5181260,1
309000,5182260,1
309000,5183260,1
309000,5184260,1
309000,5185260,1
309000,5186260,1
309000,5187260,1
309000,5188260,1
309000,5189260,1
309000,5190260,1
309000,5191260,1
309000,5192260,1
309000,5193260,0
309000,5194260,1
309000,5195260,1
309000,5196260,1
309000,5197260,1
309000,5198260,1
309000,5199260,1
309000,5200260,1
309000,5201260,1
309000,5202260,1
309000,5203260,0
309000,5204260,0
309000,5205260,1
309000,5206260,1
309000,5207260,0
309000,5208260,0
309000,5209260,1
309000,5210260,1
309000,5211260,1
309000,5212260,1
309000,5213260,1
309000,5214260,1
309000,5215260,1
309000,5216260,1
309000,5217260,1
309000,5218260,0
309000,5219260,0
309000,5220260,0
309000,5221260,0
309000,5222260,0
309000,5223260,1
309000,5224260,1
309000,5225260,1
309000,5226260,1
309000,5227260,0
309000,5228260,1
309000,5229260,0
309000,5230260,0
309000,5231260,0
309000,5232260,1
309000,5233260,1
309000,5234260,1
309000,5235260,1
309000,5236260,1
309000,5237260,1
309000,5238260,1
309000,5239260,1
309000,5240260,1
309000,5241260,1
309000,5242260,1
309000,5243260,1
309000,5244260,1
309000,5245260,1
309000,5246260,1
309000,5247260,1
309000,5248260,0
309000,5249260,1
309000,5250260,1
309000,5251260,1
309000,5252260,0
309000,5253260,1
309000,5254260,0
309000,5255260,0
309000,5256260,0
309000,5257260,0
309000,5258260,1
309000,5259260,1
309000,5260260,1
309000,5261260,1
309000,5262260,1
309000,5263260,1
309000,5264260,1
309000,5265260,0
309000,5266260,1
309000,5267260,1
310000,5163260,1
310000,5164260,1
310000,5165260,1
310000,5166260,1
310000,5167260,1
310000,5168260,1
310000,5169260,1
310000,5170260,1
310000,5171260,0
310000,5172260,1
310000,5173260,1
310000,5174260,0
310000,5175260,0
310000,5176260,0
310000,5177260,0
310000,5178260,0
310000,5179260,0
310000,5180260,0
310000,5181260,0
310000,5182260,0
310000,5183260,1
310000,5184260,1
310000,5185260,1
310000,5186260,1
310000,5187260,1
310000,5188260,1
310000,5189260,0
310000,5190260,1
310000,5191260,0
310000,5192260,0
310000,5193260,1
310000,5194260,1
310000,5195260,1
310000,5196260,0
310000,5197260,1
310000,5198260,0
310000,5199260,1
310000,5200260,1
310000,5201260,1
310000,5202260,0
310000,5203260,0
310000,5204260,1
310000,5205260,0
310000,5206260,0
310000,5207260,1
310000,5208260,1
310000,5209260,1
310000,5210260,0
310000,5211260,1
310000,5212260,0
310000,5213260,1
310000,5214260,1
310000,5215260,1
310000,5216260,1
310000,5217260,1
310000,5218260,1
310000,5219260,0
310000,5220260,0
310000,5221260,0
310000,5222260,0
310000,5223260,0
310000,5224260,1
310000,5225260,1
310000,5226260,1
310000,5227260,0
310000,5228260,0
310000,5229260,0
310000,5230260,1
310000,5231260,1
310000,5232260,1
310000,5233260,1
310000,5234260,0
310000,5235260,1
310000,5236260,1
310000,5237260,1
310000,5238260,0
310000,5239260,1
310000,5240260,1
310000,5241260,1
310000,5242260,1
310000,5243260,1
310000,5244260,1
310000,5245260,1
310000,5246260,1
310000,5247260,1
310000,5248260,1
310000,5249260,1
310000,5250260,0
310000,5251260,1
310000,5252260,0
310000,5253260,0
310000,5254260,1
310000,5255260,0
310000,5256260,1
310000,5257260,0
310000,5258260,1
310000,5259260,1
310000,5260260,1
310000,5261260,1
310000,5262260,1
310000,5263260,1
310000,5264260,1
310000,5265260,1
310000,5266260,1
310000,5267260,1
311000,5163260,1
311000,5164260,1
311000,5165260,1
311000,5166260,1
311000,5167260,1
311000,5168260,1
311000,5169260,1
311000,5170260,1
311000,5171260,1
311000,5172260,1
311000,5173260,1
311000,5174260,1
311000,5175260,0
311000,5176260,0
311000,5177260,0
311000,5178260,0
311000,5179260,0
311000,5180260,0
311000,5181260,0
311000,5182260,1
311000,5183260,1
311000,5184260,0
311000,5185260,1
311000,5186260,0
311000,5187260,1
311000,5188260,1
311000,5189260,0
311000,5190260,1
311000,5191260,1
311000,5192260,1
311000,5193260,1
311000,5194260,1
311000,5195260,1
311000,5196260,1
311000,5197260,1
311000,5198260,1
311000,5199260,1
311000,5200260,1
311000,5201260,0
311000,5202260,0
311000,5203260,0
311000,5204260,1
311000,5205260,1
311000,5206260,1
311000,5207260,1
311000,5208260,1
311000,5209260,1
311000,5210260,0
311000,5211260,1
311000,5212260,1
311000,5213260,0
311000,5214260,1
311000,5215260,1
311000,5216260,1
311000,5217260,1
311000,5218260,1
311000,5219260,1
311000,5220260,1
311000,5221260,1
311000,5222260,0
311000,5223260,1
311000,5224260,1
311000,5225260,0
311000,5226260,0
311000,5227260,1
311000,5228260,0
311000,5229260,0
311000,5230260,1
311000,5231260,1
311000,5232260,1
311000,5233260,1
311000,5234260,1
311000,5235260,1
311000,5236260,1
311000,5237260,1
311000,5238260,1
311000,5239260,1
311000,5240260,1
311000,5241260,1
311000,5242260,1
311000,5243260,1
311000,5244260,1
311000,5245260,1
311000,5246260,1
311000,5247260,0
311000,5248260,1
311000,5249260,0
311000,5250260,0
311000,5251260,0
311000,5252260,0
311000,5253260,0
311000,5254260,0
311000,5255260,1
311000,5256260,1
311000,5257260,1
311000,5258260,1
311000,5259260,1
311000,5260260,0
311000,5261260,1
311000,5262260,1
311000,5263260,1
311000,5264260,1
311000,5265260,1
311000,5266260,1
311000,5267260,1
312000,5163260,1
312000,5164260,1
312000,5165260,1
312000,5166260,1
312000,5167260,1
312000,5168260,1
312000,5169260,1
312000,5170260,1
312000,5171260,1
312000,5172260,1
312000,5173260,1
312000,5174260,0
312000,5175260,0
312000,5176260,0
312000,5177260,1
312000,5178260,1
312000,5179260,0
312000,5180260,1
312000,5181260,0
312000,5182260,1
312000,5183260,1
312000,5184260,1
312000,5185260,1
312000,5186260,0
312000,5187260,1
312000,5188260,1
312000,5189260,1
312000,5190260,1
312000,5191260,1
312000,5192260,1
312000,5193260,0
312000,5194260,1
312000,5195260,0
312000,5196260,1
312000,5197260,1
312000,5198260,1
312000,5199260,1
312000,5200260,1
312000,5201260,0
312000,5202260,0
312000,5203260,1
312000,5204260,1
312000,5205260,0
312000,5206260,1
312000,5207260,1
312000,5208260,1
312000,5209260,1
